	0
"lemma_""plaid"""	70737
"lemma_""ss"""	70738
"form_""Baccarat"""	70739
"lemma_""Baccarat"""	70740
"form_""marinated"""	70741
"form_""marshmallows"""	70742
"lemma_""marshmallow"""	70743
"form_""ruefulness"""	70744
"lemma_""ruefulness"""	70745
"form_""souffle"""	70746
"lemma_""souffle"""	70747
"form_""valueless"""	70748
"lemma_""valueless"""	70749
"form_""astringency"""	70750
"lemma_""astringency"""	70751
"form_""Grazie"""	70752
"lemma_""Grazie"""	70753
"form_""Gwen"""	70754
"lemma_""Gwen"""	70755
"form_""Cafritz"""	70756
"lemma_""Cafritz"""	70757
"form_""Perle"""	70758
"lemma_""Perle"""	70759
"form_""Mesta"""	70760
"lemma_""Mesta"""	70761
"form_""rivals"""	70762
"form_""unfunnily"""	70763
"lemma_""unfunnily"""	70764
"form_""sarcastic"""	70765
"lemma_""sarcastic"""	70766
"form_""ultra-modern"""	70767
"lemma_""ultra-modern"""	70768
"form_""pets"""	70769
"form_""housepaint"""	70770
"lemma_""housepaint"""	70771
"form_""zounds"""	70772
"lemma_""zound"""	70773
"form_""squirehood"""	70774
"lemma_""squirehood"""	70775
"form_""unadulterated"""	70776
"lemma_""unadulterated"""	70777
"form_""mistrusted"""	70778
"form_""Shops"""	70779
"lemma_""Shops"""	70780
"form_""Pioneers"""	70781
"form_""homesteads"""	70782
"form_""pioneers"""	70783
"form_""gardeners"""	70784
"form_""85,000"""	70785
"lemma_""85,000"""	70786
"form_""Person"""	70787
"form_""Daphne"""	70788
"lemma_""Daphne"""	70789
"form_""Maurier"""	70790
"lemma_""Maurier"""	70791
"form_""Kafka"""	70792
"lemma_""Kafka"""	70793
"form_""Reverently"""	70794
"lemma_""reverently"""	70795
"form_""Becoming"""	70796
"form_""Bananas"""	70797
"form_""icing"""	70798
"lemma_""icing"""	70799
"form_""thrills"""	70800
"form_""Livery"""	70801
"form_""prop."""	70802
"lemma_""prop."""	70803
"form_""Coaching"""	70804
"form_""horsedom"""	70805
"lemma_""horsedom"""	70806
"form_""tallyho"""	70807
"lemma_""tallyho"""	70808
"form_""Cruz"""	70809
"lemma_""Cruz"""	70810
"form_""upland"""	70811
"lemma_""upland"""	70812
"form_""redwood"""	70813
"lemma_""redwood"""	70814
"form_""Franciscans"""	70815
"lemma_""Franciscans"""	70816
"form_""trenchermen"""	70817
"lemma_""trencherm"""	70818
"form_""Breakfast"""	70819
"lemma_""Breakfast"""	70820
"form_""Gazing"""	70821
"form_""halts"""	70822
"form_""hostler"""	70823
"lemma_""hostler"""	70824
"form_""filets"""	70825
"lemma_""filet"""	70826
"form_""sturgeon"""	70827
"lemma_""sturgeon"""	70828
"form_""pickled"""	70829
"form_""rum"""	70830
"form_""sangaree"""	70831
"lemma_""sangaree"""	70832
"form_""botanists"""	70833
"lemma_""botanist"""	70834
"form_""ferns"""	70835
"form_""Franciscan"""	70836
"lemma_""Franciscan"""	70837
"form_""roamed"""	70838
"form_""incense"""	70839
"form_""Orphic"""	70840
"lemma_""Orphic"""	70841
"form_""pastilles"""	70842
"lemma_""pastille"""	70843
"form_""Malabar"""	70844
"lemma_""Malabar"""	70845
"form_""botanical"""	70846
"lemma_""botanical"""	70847
"form_""adjoined"""	70848
"form_""adorned"""	70849
"form_""lithographs"""	70850
"form_""liniments"""	70851
"form_""Boots"""	70852
"lemma_""Boots"""	70853
"lemma_""Whiskey"""	70854
"form_""Sarsaparilla"""	70855
"lemma_""Sarsaparilla"""	70856
"form_""blacking"""	70857
"lemma_""blacking"""	70858
"form_""trot"""	70859
"form_""platter"""	70860
"form_""fritters"""	70861
"lemma_""fritter"""	70862
"form_""consummately"""	70863
"lemma_""consummately"""	70864
"form_""Oyster"""	70865
"form_""Manning's"""	70866
"lemma_""Manning'"""	70867
"form_""coachmen"""	70868
"lemma_""coachmen"""	70869
"form_""Kirkpatrick"""	70870
"lemma_""Kirkpatrick"""	70871
"form_""Gastronomes"""	70872
"lemma_""gastronome"""	70873
"form_""absinthe"""	70874
"lemma_""absinthe"""	70875
"form_""Pernod"""	70876
"lemma_""Pernod"""	70877
"form_""parsley"""	70878
"lemma_""parsley"""	70879
"form_""underbedding"""	70880
"lemma_""underbedding"""	70881
"form_""liqueur"""	70882
"lemma_""liqueur"""	70883
"form_""unadorned"""	70884
"lemma_""unadorned"""	70885
"form_""replica"""	70886
"lemma_""replica"""	70887
"form_""matchless"""	70888
"lemma_""matchless"""	70889
"form_""Rockies"""	70890
"form_""whips"""	70891
"form_""axles"""	70892
"form_""greased"""	70893
"form_""gloss"""	70894
"form_""funerals"""	70895
"form_""kedgeree"""	70896
"lemma_""kedgeree"""	70897
"form_""Kedgeree"""	70898
"lemma_""Kedgeree"""	70899
"form_""Flake"""	70900
"lemma_""Flake"""	70901
"form_""cupful"""	70902
"lemma_""cupful"""	70903
"form_""haddock"""	70904
"lemma_""haddock"""	70905
"form_""buttery"""	70906
"lemma_""buttery"""	70907
"form_""cayenne"""	70908
"lemma_""cayenne"""	70909
"form_""curry"""	70910
"form_""tablespoonful"""	70911
"lemma_""tablespoonful"""	70912
"form_""anchovy"""	70913
"lemma_""anchovy"""	70914
"form_""omelet"""	70915
"lemma_""omelet"""	70916
"form_""Arbogast"""	70917
"lemma_""Arbogast"""	70918
"form_""Grill"""	70919
"lemma_""Grill"""	70920
"form_""Native"""	70921
"lemma_""Native"""	70922
"form_""Delawares"""	70923
"lemma_""Delawares"""	70924
"form_""Fry"""	70925
"form_""chives"""	70926
"form_""jigger"""	70927
"lemma_""jigger"""	70928
"form_""Sherry"""	70929
"lemma_""Sherry"""	70930
"form_""fortnight"""	70931
"lemma_""fortnight"""	70932
"form_""Pierpont"""	70933
"lemma_""Pierpont"""	70934
"form_""restaurateur"""	70935
"lemma_""restaurateur"""	70936
"form_""Nob"""	70937
"lemma_""Nob"""	70938
"form_""magnate"""	70939
"form_""Moorish"""	70940
"lemma_""Moorish"""	70941
"form_""galleries"""	70942
"form_""maelstrom"""	70943
"lemma_""maelstrom"""	70944
"form_""rubicund"""	70945
"lemma_""rubicund"""	70946
"form_""Winfield"""	70947
"lemma_""Winfield"""	70948
"form_""gardenia"""	70949
"form_""Wellington"""	70950
"lemma_""Wellington"""	70951
"form_""currant"""	70952
"lemma_""currant"""	70953
"form_""clatter"""	70954
"form_""Epsom"""	70955
"lemma_""Epsom"""	70956
"form_""surtout"""	70957
"lemma_""surtout"""	70958
"form_""cantered"""	70959
"form_""uplands"""	70960
"form_""inns"""	70961
"form_""dashboard"""	70962
"lemma_""dashboard"""	70963
"form_""indulging"""	70964
"form_""sprawl"""	70965
"form_""redwoods"""	70966
"form_""furrowed"""	70967
"lemma_""furrowed"""	70968
"form_""bakes"""	70969
"form_""fernery"""	70970
"lemma_""fernery"""	70971
"form_""seersucker"""	70972
"lemma_""seersucker"""	70973
"form_""witted"""	70974
"lemma_""witted"""	70975
"form_""mackintosh"""	70976
"lemma_""mackintosh"""	70977
"form_""disfavor"""	70978
"lemma_""disfavor"""	70979
"form_""denouncing"""	70980
"form_""copious"""	70981
"lemma_""copious"""	70982
"form_""Wright's"""	70983
"form_""verandas"""	70984
"form_""rockers"""	70985
"form_""sojourners"""	70986
"form_""seclusion"""	70987
"lemma_""seclusion"""	70988
"form_""Ambrose"""	70989
"lemma_""Ambrose"""	70990
"form_""Bierce"""	70991
"lemma_""Bierce"""	70992
"form_""Acorns"""	70993
"lemma_""acorn"""	70994
"form_""oaks"""	70995
"form_""Berkshires"""	70996
"lemma_""Berkshires"""	70997
"form_""sweepstakes"""	70998
"lemma_""sweepstake"""	70999
"form_""teaspoonfuls"""	71000
"form_""Contribute"""	71001
"form_""gherkins"""	71002
"lemma_""gherkin"""	71003
"form_""lime"""	71004
"lemma_""lime"""	71005
"form_""simmered"""	71006
"form_""chutney"""	71007
"lemma_""chutney"""	71008
"form_""kegful"""	71009
"lemma_""kegful"""	71010
"form_""kegs"""	71011
"form_""Vineyards"""	71012
"form_""panthers"""	71013
"lemma_""panther"""	71014
"form_""venison"""	71015
"lemma_""venison"""	71016
"form_""dryness"""	71017
"lemma_""dryness"""	71018
"form_""gunflint"""	71019
"lemma_""gunflint"""	71020
"form_""Almaden"""	71021
"lemma_""Almaden"""	71022
"form_""Apple"""	71023
"lemma_""Apple"""	71024
"form_""creeks"""	71025
"form_""brimful"""	71026
"lemma_""brimful"""	71027
"form_""apples"""	71028
"form_""wintry"""	71029
"lemma_""wintry"""	71030
"form_""crackle"""	71031
"lemma_""crackle"""	71032
"form_""Dwellers"""	71033
"form_""thereabouts"""	71034
"lemma_""thereabouts"""	71035
"form_""billets"""	71036
"form_""peel"""	71037
"form_""apricot"""	71038
"lemma_""apricot"""	71039
"form_""clove"""	71040
"form_""Poach"""	71041
"lemma_""poach"""	71042
"form_""tablespoonfuls"""	71043
"form_""gild"""	71044
"lemma_""gild"""	71045
"form_""yolk"""	71046
"lemma_""yolk"""	71047
"form_""proton"""	71048
"form_""paramagnetic"""	71049
"lemma_""paramagnetic"""	71050
"form_""asymmetric"""	71051
"lemma_""asymmetric"""	71052
"form_""gauss"""	71053
"lemma_""gauss"""	71054
"form_""asymmetry"""	71055
"lemma_""asymmetry"""	71056
"form_""isotropic"""	71057
"lemma_""isotropic"""	71058
"form_""hyperfine"""	71059
"lemma_""hyperfine"""	71060
"form_""predicts"""	71061
"form_""Weiss"""	71062
"lemma_""Weiss"""	71063
"form_""unpaired"""	71064
"lemma_""unpaired"""	71065
"form_""paramagnet"""	71066
"lemma_""paramagnet"""	71067
"form_""dipoles"""	71068
"form_""2.26"""	71069
"lemma_""2.26"""	71070
"form_""dimethylglyoxime"""	71071
"lemma_""dimethylglyoxime"""	71072
"form_""2.44"""	71073
"lemma_""2.44"""	71074
"form_""semiempirical"""	71075
"lemma_""semiempirical"""	71076
"form_""Douglass"""	71077
"lemma_""Douglass"""	71078
"form_""trigonal"""	71079
"lemma_""trigonal"""	71080
"form_""Laue"""	71081
"lemma_""Laue"""	71082
"form_""piezoelectricity"""	71083
"lemma_""piezoelectricity"""	71084
"lemma_""cince"""	71085
"form_""octahedron"""	71086
"lemma_""octahedron"""	71087
"form_""oxygens"""	71088
"form_""OOH"""	71089
"lemma_""ooh"""	71090
"form_""nonequivalent"""	71091
"lemma_""nonequivalent"""	71092
"form_""nonequivalence"""	71093
"lemma_""nonequivalence"""	71094
"form_""interlayer"""	71095
"lemma_""interlayer"""	71096
"form_""2.55"""	71097
"lemma_""2.55"""	71098
"form_""2.58"""	71099
"lemma_""2.58"""	71100
"form_""geometrical"""	71101
"lemma_""geometrical"""	71102
"form_""asymmetrically"""	71103
"lemma_""asymmetrically"""	71104
"form_""Position"""	71105
"form_""randomization"""	71106
"lemma_""randomization"""	71107
"form_""downs"""	71108
"form_""symmetrically"""	71109
"lemma_""symmetrically"""	71110
"form_""chromic"""	71111
"lemma_""chromic"""	71112
"form_""grams"""	71113
"form_""Subsequently"""	71114
"form_""ferromagnetic"""	71115
"lemma_""ferromagnetic"""	71116
"form_""magnetically"""	71117
"lemma_""magnetically"""	71118
"lemma_""Plane"""	71119
"form_""1M"""	71120
"form_""Differential"""	71121
"form_""endothermic"""	71122
"lemma_""endothermic"""	71123
"form_""470"""	71124
"lemma_""470"""	71125
"form_""Thermogravimetric"""	71126
"lemma_""Thermogravimetric"""	71127
"form_""337"""	71128
"lemma_""337"""	71129
"form_""10.8"""	71130
"lemma_""10.8"""	71131
"form_""463"""	71132
"lemma_""463"""	71133
"form_""spectrometric"""	71134
"lemma_""spectrometric"""	71135
"form_""oxides"""	71136
"form_""nitrates"""	71137
"form_""hydrous"""	71138
"lemma_""hydrous"""	71139
"form_""Emission"""	71140
"form_""Chromium"""	71141
"form_""58.8"""	71142
"lemma_""58.8"""	71143
"form_""61.2"""	71144
"lemma_""61.2"""	71145
"form_""adsorbs"""	71146
"lemma_""adsorb"""	71147
"form_""CuK"""	71148
"lemma_""CuK"""	71149
"form_""Magnetic"""	71150
"lemma_""Magnetic"""	71151
"form_""Meisenheimer"""	71152
"lemma_""Meisenheimer"""	71153
"form_""susceptibility"""	71154
"lemma_""susceptibility"""	71155
"form_""3.10"""	71156
"lemma_""3.10"""	71157
"form_""Benesi"""	71158
"lemma_""Benesi"""	71159
"form_""NMR"""	71160
"lemma_""nmr"""	71161
"form_""Varian"""	71162
"lemma_""Varian"""	71163
"form_""spectrometer"""	71164
"lemma_""spectrometer"""	71165
"form_""electromagnet"""	71166
"lemma_""electromagnet"""	71167
"form_""Mc/sec"""	71168
"lemma_""Mc/sec"""	71169
"form_""Mc"""	71170
"lemma_""Mc"""	71171
"form_""rf"""	71172
"lemma_""rf"""	71173
"form_""Background"""	71174
"form_""microseconds"""	71175
"lemma_""microsecond"""	71176
"form_""Berkeley"""	71177
"lemma_""Berkeley"""	71178
"form_""Corrections"""	71179
"form_""Spectra"""	71180
"form_""294"""	71181
"lemma_""294"""	71182
"form_""-K"""	71183
"lemma_""-k"""	71184
"form_""Eades"""	71185
"lemma_""Eade"""	71186
"form_""adsorbed"""	71187
"form_""wt"""	71188
"lemma_""wt"""	71189
"form_""hemispherical"""	71190
"lemma_""hemispherical"""	71191
"lemma_""Spectra"""	71192
"form_""anhydrous"""	71193
"lemma_""anhydrous"""	71194
"form_""alundum"""	71195
"lemma_""alundum"""	71196
"form_""Literally"""	71197
"form_""Sojourner"""	71198
"lemma_""Sojourner"""	71199
"lemma_""let's"""	71200
"form_""Annisberg"""	71201
"lemma_""Annisberg"""	71202
"form_""Tallahoosa"""	71203
"lemma_""Tallahoosa"""	71204
"form_""calamities"""	71205
"form_""overbearing"""	71206
"lemma_""overbearing"""	71207
"form_""obsequious"""	71208
"lemma_""obsequious"""	71209
"form_""conciliatory"""	71210
"lemma_""conciliatory"""	71211
"form_""orgy"""	71212
"form_""worshippers"""	71213
"lemma_""worshipper"""	71214
"form_""re-enacting"""	71215
"lemma_""re-enact"""	71216
"form_""contortion"""	71217
"lemma_""contortion"""	71218
"form_""re-enacted"""	71219
"form_""disgust"""	71220
"lemma_""disgust"""	71221
"form_""sympathized"""	71222
"form_""parsonage"""	71223
"lemma_""parsonage"""	71224
"form_""Catt"""	71225
"lemma_""Catt"""	71226
"form_""Cat"""	71227
"form_""dissenter"""	71228
"form_""avenging"""	71229
"form_""2,500"""	71230
"form_""Deacons"""	71231
"lemma_""Deacon"""	71232
"form_""typhoid"""	71233
"lemma_""typhoid"""	71234
"form_""pliant"""	71235
"lemma_""pliant"""	71236
"form_""warren"""	71237
"lemma_""warren"""	71238
"form_""Dives"""	71239
"form_""jowl"""	71240
"form_""cosily"""	71241
"lemma_""cosily"""	71242
"form_""dumps"""	71243
"form_""privies"""	71244
"lemma_""privy"""	71245
"form_""Presiding"""	71246
"lemma_""Presiding"""	71247
"form_""rut"""	71248
"lemma_""rut"""	71249
"form_""Tenements"""	71250
"form_""Spectacular"""	71251
"lemma_""Spectacular"""	71252
"form_""Chile"""	71253
"lemma_""Chile"""	71254
"form_""tints"""	71255
"form_""stabs"""	71256
"form_""dulls"""	71257
"form_""pilgrimages"""	71258
"form_""Laurentian"""	71259
"lemma_""Laurentian"""	71260
"form_""Muskoka"""	71261
"lemma_""Muskoka"""	71262
"form_""Haliburton"""	71263
"lemma_""Haliburton"""	71264
"form_""cavalcades"""	71265
"lemma_""cavalcade"""	71266
"form_""aspen"""	71267
"lemma_""aspen"""	71268
"form_""scarlet"""	71269
"lemma_""scarlet"""	71270
"form_""hardwoods"""	71271
"lemma_""hardwood"""	71272
"form_""birches"""	71273
"form_""Adirondacks"""	71274
"lemma_""Adirondacks"""	71275
"form_""9N"""	71276
"lemma_""9N"""	71277
"form_""Placid"""	71278
"form_""Farther"""	71279
"lemma_""farther"""	71280
"form_""mid-October"""	71281
"lemma_""mid-October"""	71282
"form_""23A"""	71283
"lemma_""23A"""	71284
"form_""Alleghenies"""	71285
"lemma_""Alleghenies"""	71286
"form_""Poconos"""	71287
"lemma_""Poconos"""	71288
"form_""Renovo"""	71289
"lemma_""Renovo"""	71290
"form_""Flaming"""	71291
"lemma_""Flaming"""	71292
"form_""Appalachians"""	71293
"form_""Shenandoah"""	71294
"lemma_""Shenandoah"""	71295
"form_""Smokies"""	71296
"form_""Vilas"""	71297
"lemma_""Vilas"""	71298
"form_""Colorama"""	71299
"lemma_""Colorama"""	71300
"form_""Shawano"""	71301
"lemma_""Shawano"""	71302
"form_""Portage"""	71303
"lemma_""Portage"""	71304
"form_""Marquette"""	71305
"lemma_""Marquette"""	71306
"form_""Arrowhead"""	71307
"lemma_""Arrowhead"""	71308
"form_""Ozarks"""	71309
"lemma_""Ozark"""	71310
"form_""Kan."""	71311
"lemma_""Kan."""	71312
"form_""Aspencades"""	71313
"lemma_""Aspencade"""	71314
"form_""panoramas"""	71315
"form_""Ouray"""	71316
"lemma_""Ouray"""	71317
"form_""Color"""	71318
"form_""22-"""	71319
"lemma_""22-"""	71320
"form_""Rye"""	71321
"lemma_""Rye"""	71322
"form_""Salida"""	71323
"lemma_""Salida"""	71324
"form_""Steamboat"""	71325
"lemma_""Steamboat"""	71326
"form_""Aspencade"""	71327
"form_""Ruidoso"""	71328
"lemma_""Ruidoso"""	71329
"form_""Alamogordo"""	71330
"lemma_""Alamogordo"""	71331
"form_""Cloudcroft"""	71332
"lemma_""Cloudcroft"""	71333
"form_""Dak."""	71334
"lemma_""Dakusday"""	71335
"form_""corniest"""	71336
"lemma_""corny"""	71337
"form_""headlining"""	71338
"form_""Stooges"""	71339
"lemma_""Stooge"""	71340
"form_""Longwood"""	71341
"lemma_""Longwood"""	71342
"form_""Kennett"""	71343
"lemma_""Kennett"""	71344
"form_""Del."""	71345
"lemma_""Delember"""	71346
"form_""jets"""	71347
"form_""peacock"""	71348
"lemma_""peacock"""	71349
"form_""wilted"""	71350
"lemma_""wilted"""	71351
"form_""greenhouses"""	71352
"form_""Carson"""	71353
"lemma_""Carson"""	71354
"form_""McCullers"""	71355
"lemma_""McCullers"""	71356
"form_""indomitable"""	71357
"lemma_""indomitable"""	71358
"form_""reaffirm"""	71359
"form_""Franny"""	71360
"lemma_""Franny"""	71361
"form_""Zooey"""	71362
"lemma_""Zooey"""	71363
"lemma_""Catcher"""	71364
"form_""Althea"""	71365
"lemma_""Althea"""	71366
"form_""Urn"""	71367
"lemma_""Urn"""	71368
"form_""weighty"""	71369
"lemma_""weighty"""	71370
"form_""Virgilia"""	71371
"lemma_""Virgilia"""	71372
"form_""pitilessly"""	71373
"lemma_""pitilessly"""	71374
"form_""engrossing"""	71375
"lemma_""engrossing"""	71376
"form_""Rider"""	71377
"lemma_""Rider"""	71378
"form_""Zara"""	71379
"lemma_""Zara"""	71380
"form_""novelized"""	71381
"lemma_""novelized"""	71382
"form_""Peden"""	71383
"lemma_""Peden"""	71384
"form_""Subtitled"""	71385
"form_""Farmwife"""	71386
"lemma_""Farmwife"""	71387
"form_""Almanac"""	71388
"lemma_""Almanac"""	71389
"form_""Hoosier"""	71390
"lemma_""Hoosier"""	71391
"form_""Filipinos"""	71392
"lemma_""Filipinos"""	71393
"form_""troupes"""	71394
"form_""Kirov"""	71395
"lemma_""Kirov"""	71396
"form_""Bayanihan"""	71397
"lemma_""Bayanihan"""	71398
"form_""Festivals"""	71399
"form_""festivals"""	71400
"form_""Sonoma"""	71401
"lemma_""Sonoma"""	71402
"form_""cranberries"""	71403
"lemma_""cranberry"""	71404
"form_""Bandon"""	71405
"lemma_""Bandon"""	71406
"form_""buckwheat"""	71407
"lemma_""buckwheat"""	71408
"form_""Kingwood"""	71409
"lemma_""Kingwood"""	71410
"form_""Iberia"""	71411
"lemma_""Iberia"""	71412
"form_""Boron"""	71413
"lemma_""Boron"""	71414
"form_""Maid"""	71415
"lemma_""Maid"""	71416
"form_""archery"""	71417
"lemma_""archery"""	71418
"form_""Falmouth"""	71419
"lemma_""Falmouth"""	71420
"form_""300th"""	71421
"lemma_""300th"""	71422
"form_""anniversaries"""	71423
"form_""Mamaroneck"""	71424
"lemma_""Mamaroneck"""	71425
"form_""parades"""	71426
"form_""Movies"""	71427
"form_""Noon"""	71428
"form_""splurge"""	71429
"lemma_""splurge"""	71430
"form_""Alain"""	71431
"lemma_""Alain"""	71432
"form_""Delon"""	71433
"lemma_""Delon"""	71434
"form_""Norma"""	71435
"lemma_""Norma"""	71436
"form_""Callas"""	71437
"lemma_""Callas"""	71438
"form_""Druid"""	71439
"lemma_""Druid"""	71440
"form_""venomous"""	71441
"lemma_""venomous"""	71442
"form_""Corelli"""	71443
"lemma_""Corelli"""	71444
"form_""Scala"""	71445
"lemma_""Scala"""	71446
"form_""Tullio"""	71447
"lemma_""Tullio"""	71448
"form_""Serafin"""	71449
"lemma_""Serafin"""	71450
"form_""Peabody"""	71451
"lemma_""Peabody"""	71452
"form_""polyunsaturated"""	71453
"lemma_""polyunsaturated"""	71454
"form_""hawks"""	71455
"form_""neuritis"""	71456
"lemma_""neuritis"""	71457
"form_""neuralgia"""	71458
"lemma_""neuralgia"""	71459
"form_""beriberi"""	71460
"lemma_""berveerion"""	71461
"form_""mungus"""	71462
"lemma_""mungus"""	71463
"form_""loveliest"""	71464
"form_""balmy"""	71465
"lemma_""balmy"""	71466
"form_""Waterways"""	71467
"form_""yachtsmen"""	71468
"form_""hungrier"""	71469
"lemma_""hungy"""	71470
"form_""overland"""	71471
"lemma_""overland"""	71472
"form_""Midwesterners"""	71473
"lemma_""Midwesterner"""	71474
"form_""flotillas"""	71475
"lemma_""flotilla"""	71476
"form_""boatsmen"""	71477
"lemma_""boatsmen"""	71478
"form_""buoys"""	71479
"lemma_""buoy"""	71480
"form_""frostbite"""	71481
"lemma_""cruising"""	71482
"form_""mapped"""	71483
"form_""scooting"""	71484
"form_""docks"""	71485
"form_""ramps"""	71486
"form_""Playa"""	71487
"lemma_""Playa"""	71488
"form_""Ventura"""	71489
"lemma_""Ventura"""	71490
"form_""Dana"""	71491
"lemma_""Dana"""	71492
"form_""Oceanside"""	71493
"lemma_""Oceanside"""	71494
"lemma_""Inland"""	71495
"form_""sandbars"""	71496
"lemma_""sandbar"""	71497
"form_""Salton"""	71498
"lemma_""Salton"""	71499
"form_""sinkhole"""	71500
"lemma_""sinkhole"""	71501
"form_""235"""	71502
"lemma_""235"""	71503
"form_""racers"""	71504
"lemma_""racer"""	71505
"form_""speedboat"""	71506
"lemma_""speedboat"""	71507
"form_""gusty"""	71508
"lemma_""gusty"""	71509
"form_""sailboat"""	71510
"form_""becalmed"""	71511
"lemma_""becalm"""	71512
"form_""regattas"""	71513
"lemma_""regatta"""	71514
"form_""Tiburon"""	71515
"lemma_""Tiburon"""	71516
"form_""Hurricane"""	71517
"lemma_""Hurricane"""	71518
"form_""Aransas"""	71519
"lemma_""Aransas"""	71520
"form_""Isabel"""	71521
"lemma_""Isabel"""	71522
"form_""Sailing"""	71523
"form_""northers"""	71524
"lemma_""norther"""	71525
"form_""cruisers"""	71526
"lemma_""cruisers"""	71527
"form_""Jacinto"""	71528
"lemma_""Jacinto"""	71529
"form_""Brazos"""	71530
"lemma_""Brazos"""	71531
"form_""tarpon"""	71532
"lemma_""tarpon"""	71533
"form_""Barataria"""	71534
"lemma_""Barataria"""	71535
"form_""Isle"""	71536
"lemma_""Isle"""	71537
"form_""yachters"""	71538
"lemma_""yachter"""	71539
"form_""waterway"""	71540
"form_""Pascagoula"""	71541
"lemma_""Pascagoula"""	71542
"form_""Apalachicola"""	71543
"lemma_""Apalachicola"""	71544
"form_""stinkpotters"""	71545
"lemma_""stinkpotter"""	71546
"form_""McKellar"""	71547
"lemma_""McKellar"""	71548
"form_""Arkabutla"""	71549
"lemma_""Arkabutla"""	71550
"form_""squalls"""	71551
"lemma_""squall"""	71552
"form_""Marinas"""	71553
"form_""Creole"""	71554
"lemma_""Creole"""	71555
"form_""tva"""	71556
"lemma_""tva"""	71557
"form_""twisty"""	71558
"lemma_""twisty"""	71559
"form_""loops"""	71560
"form_""48,500"""	71561
"lemma_""48500"""	71562
"form_""Faces"""	71563
"form_""Problem"""	71564
"form_""zoned"""	71565
"form_""migrants"""	71566
"form_""Bostitch"""	71567
"lemma_""Bostitch"""	71568
"lemma_""Governors"""	71569
"form_""fallacy"""	71570
"lemma_""fallacy"""	71571
"form_""savior"""	71572
"lemma_""savior"""	71573
"form_""foundering"""	71574
"form_""metropolitanization"""	71575
"lemma_""metropolitanization"""	71576
"form_""Cowessett"""	71577
"lemma_""Cowessett"""	71578
"form_""Potowomut"""	71579
"lemma_""Potowomut"""	71580
"form_""Feelers"""	71581
"lemma_""feeler"""	71582
"form_""migrant"""	71583
"form_""update"""	71584
"form_""Gabrielle"""	71585
"lemma_""Gabrielle"""	71586
"form_""Tolls"""	71587
"lemma_""Tolls"""	71588
"form_""Fain"""	71589
"lemma_""Fain"""	71590
"form_""DeWitt"""	71591
"lemma_""DeWitt"""	71592
"form_""Mathewson"""	71593
"lemma_""Mathewson"""	71594
"form_""Rozella"""	71595
"lemma_""Rozella"""	71596
"form_""Switzer"""	71597
"lemma_""Switzer"""	71598
"form_""Bless"""	71599
"form_""sophomore"""	71600
"form_""Cranston"""	71601
"lemma_""Cranston"""	71602
"form_""Rescue"""	71603
"lemma_""Rescue"""	71604
"lemma_""Squad"""	71605
"form_""undivided"""	71606
"lemma_""undivided"""	71607
"form_""non-service"""	71608
"lemma_""non-service"""	71609
"form_""surgery"""	71610
"form_""A.M.A."""	71611
"lemma_""A.m.a."""	71612
"form_""unsurpassed"""	71613
"lemma_""unsurpassed"""	71614
"lemma_""a.m.a."""	71615
"form_""Forand"""	71616
"lemma_""Forand"""	71617
"form_""preconditions"""	71618
"form_""unexamined"""	71619
"lemma_""unexamined"""	71620
"form_""axiological"""	71621
"lemma_""axiological"""	71622
"form_""mimetically"""	71623
"lemma_""mimetically"""	71624
"form_""canons"""	71625
"lemma_""canon"""	71626
"form_""behaviour"""	71627
"lemma_""behaviour"""	71628
"form_""Rapoport"""	71629
"lemma_""Rapoport"""	71630
"form_""Ch."""	71631
"lemma_""Ch."""	71632
"form_""subatomic"""	71633
"lemma_""subatomic"""	71634
"form_""Brodbeck"""	71635
"lemma_""Brodbeck"""	71636
"form_""experientially"""	71637
"lemma_""experientially"""	71638
"form_""sifting"""	71639
"lemma_""sifting"""	71640
"form_""Merton"""	71641
"lemma_""Merton"""	71642
"form_""Nagel"""	71643
"lemma_""Nagel"""	71644
"form_""83"""	71645
"lemma_""83"""	71646
"form_""Hempel"""	71647
"lemma_""Hempel"""	71648
"form_""271"""	71649
"lemma_""271"""	71650
"form_""307"""	71651
"lemma_""307"""	71652
"form_""teleology"""	71653
"lemma_""teleology"""	71654
"form_""Functionalism"""	71655
"form_""tyrannize"""	71656
"lemma_""tyrannize"""	71657
"form_""Platonic"""	71658
"lemma_""Platonic"""	71659
"form_""Bee"""	71660
"lemma_""Bee"""	71661
"form_""flagellation"""	71662
"lemma_""flagellation"""	71663
"form_""Wetter"""	71664
"lemma_""Wetter"""	71665
"form_""Pt."""	71666
"lemma_""Pt."""	71667
"form_""Metaphysics"""	71668
"form_""Heidegger"""	71669
"lemma_""Heidegger"""	71670
"form_""epistemology"""	71671
"lemma_""epistemology"""	71672
"form_""methodological"""	71673
"lemma_""methodological"""	71674
"lemma_""relinquishing"""	71675
"form_""hypotheses"""	71676
"lemma_""hypothese"""	71677
"form_""nebular"""	71678
"lemma_""nebular"""	71679
"form_""Laplace"""	71680
"lemma_""Laplace"""	71681
"form_""Systeme"""	71682
"lemma_""Systeme"""	71683
"form_""Monde"""	71684
"lemma_""Monde"""	71685
"form_""Riemann"""	71686
"lemma_""Riemann"""	71687
"form_""Homo"""	71688
"lemma_""Homo"""	71689
"form_""Viator"""	71690
"lemma_""Viator"""	71691
"form_""das"""	71692
